ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586375,Ad - stop,,C2699981,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,AD schema,0,,Passed,Praveen Kumar,5/23/2023 5:56 AM,Events,
T29586376,Ad - complete,,C2699982,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,AD schema,0,,Passed,Praveen Kumar,5/23/2023 5:56 AM,Events,
T29586368,Account.create.profile,,C2699970,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Account Schema,0,,Passed,Praveen Kumar,5/23/2023 12:07 PM,Events,
T29586369,Authentication - Login,,C2699972,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 6:20 AM,Events,
T29586370,Authentication - Logout,,C2699973,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 6:20 AM,Events,
T29586371,Authentication-LoginStart,,C2699976,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 2:33 PM,Events,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586390,Cast Session Successful Event is Fired,,C2699957,,,,,,Analytics - DQI - P0s,R109732,"Android
Web
iPad
iPhone",P0,GQA-2332,Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Casting Session Analytics,0,,Remove from Run,Pratyusha Meduri,5/22/2023 2:20 AM,Events,
T29586391,Cast Session Start Failure Event is Fired,,C2699958,,,,,,Analytics - DQI - P0s,R109732,"Android
Web
iPad
iPhone",P0,GQA-2332,Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Casting Session Analytics,0,,Remove from Run,Pratyusha Meduri,5/22/2023 2:20 AM,Events,
T29586393,Playback for user initiated videos,,C2699960,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-2107",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Playback Schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:54 AM,Events,
T29586394,Playback for endcard videos,,C2699961,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Playback Schema,0,,Passed,Pratyusha Meduri,5/23/2023 2:08 AM,Events,
T29586395,"Playback - Pause, resume",,C2699963,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-1704 GQA-1928",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Playback Schema,0,,Passed,Pratyusha Meduri,5/23/2023 2:03 AM,Events,
T29586396,"Playback - bufferstart,bufferstop,resume",,C2699964,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Playback Schema,0,,Passed,Pratyusha Meduri,5/23/2023 2:08 AM,Events,
T29586392,Videoplayer - userinitiated,,C2699959,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"PLAY-32, PLAY-72, PLAY-1973, PLAY-102",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Video Player schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:54 AM,Events,
T29586388,session.action - Cold start,,C2699955,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Session Schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:33 AM,Events,
T29586389,session..action - Resume start,,C2699956,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Session Schema,0,,Passed,Pratyusha Meduri,5/23/2023 2:57 AM,Events,
T29586385,purchaseInitiate,,C2699948,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Purchase Schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:33 AM,Events,
T29586386,purchaseReceipt,,C2699949,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
HWA
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Purchase Schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:33 AM,Events,
T29586387,purchaseRestore,,C2699953,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Purchase Schema,0,,Passed,Pratyusha Meduri,5/23/2023 2:55 AM,Events,
T29586397,AdBreak.Start,,C2699965,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,AdBreak Schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:54 AM,Events,
T29586398,AdBreak.Complete,,C2699966,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,AdBreak Schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:54 AM,Events,
T29586404,Ad - start,,C2699977,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,AD schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:54 AM,Events,
T29586405,"Ad - pausestart,pausestop,resume",,C2699979,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,AD schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:58 AM,Events,
T29586406,"Ad - bufferstart,bufferstop,resume",,C2699980,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,AD schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:58 AM,Events,
T29586407,Ad - stop,,C2699981,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,AD schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:58 AM,Events,
T29586408,Ad - complete,,C2699982,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,AD schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:54 AM,Events,
T29586399,Account. register,,C2699968,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Account Schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:33 AM,Events,
T29586400,Account.create.profile,,C2699970,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Account Schema,0,,Passed,Pratyusha Meduri,5/23/2023 1:42 AM,Events,
T29586401,Authentication - Login,,C2699972,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Authentication.action,0,,Passed,Pratyusha Meduri,5/23/2023 1:39 AM,Events,
T29586402,Authentication - Logout,,C2699973,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Authentication.action,0,,Remove from Run,Pratyusha Meduri,5/23/2023 3:01 AM,Events,
T29586403,Authentication-LoginStart,,C2699976,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Authentication.action,0,,Passed,Pratyusha Meduri,5/23/2023 2:25 AM,Events,
T29586409,Verify analytics for Connect Your Provider flow - Select provider from list,,C2699989,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,GQA-2229,Analytics (DQI) - P0s,Web_Windows_Chrome,R109746,Analytics-new - sign in,0,,Passed,Pratyusha Meduri,5/23/2023 2:27 AM,Events,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586423,Playback for user initiated videos,,C2699960,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-2107",Analytics (DQI) - P0s,Xbox,R109747,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 11:39 AM,Events,
T29586424,Playback for endcard videos,,C2699961,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,Xbox,R109747,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 11:39 AM,Events,
T29586425,"Playback - Pause, resume",,C2699963,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-1704 GQA-1928",Analytics (DQI) - P0s,Xbox,R109747,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 11:39 AM,Events,
T29586426,"Playback - bufferstart,bufferstop,resume",,C2699964,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,Xbox,R109747,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 11:39 AM,Events,
T29586422,Videoplayer - userinitiated,,C2699959,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"PLAY-32, PLAY-72, PLAY-1973, PLAY-102",Analytics (DQI) - P0s,Xbox,R109747,Video Player schema,0,,Passed,Praveen Kumar,5/23/2023 11:39 AM,Events,
T29586419,session.action - First start,,C2699954,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Xbox,R109747,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 9:03 AM,Events,
T29586420,session.action - Cold start,,C2699955,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Xbox,R109747,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 3:50 PM,Events,
T29586421,session..action - Resume start,,C2699956,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Xbox,R109747,Session Schema,0,,Skipped,Praveen Kumar,5/23/2023 11:39 AM,Events,
T29586427,AdBreak.Start,,C2699965,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Xbox,R109747,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 9:03 AM,Events,
T29586428,AdBreak.Complete,,C2699966,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Xbox,R109747,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 9:03 AM,Events,
T29586434,Ad - start,,C2699977,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Xbox,R109747,AD schema,0,,Passed,Praveen Kumar,5/23/2023 9:03 AM,Events,
T29586435,"Ad - pausestart,pausestop,resume",,C2699979,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Xbox,R109747,AD schema,0,,Passed,Praveen Kumar,5/23/2023 3:50 PM,Events,
T29586436,"Ad - bufferstart,bufferstop,resume",,C2699980,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Xbox,R109747,AD schema,0,,Passed,Praveen Kumar,5/23/2023 3:50 PM,Events,
T29586437,Ad - stop,,C2699981,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Xbox,R109747,AD schema,0,,Passed,Praveen Kumar,5/23/2023 3:50 PM,Events,
T29586438,Ad - complete,,C2699982,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Xbox,R109747,AD schema,0,,Passed,Praveen Kumar,5/23/2023 9:03 AM,Events,
T29586430,Account.create.profile,,C2699970,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,Xbox,R109747,Account Schema,0,,Passed,Praveen Kumar,5/23/2023 11:39 AM,Events,
T29586431,Authentication - Login,,C2699972,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Xbox,R109747,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 9:03 AM,Events,
T29586432,Authentication - Logout,,C2699973,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Xbox,R109747,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 9:03 AM,Events,
T29586433,Authentication-LoginStart,,C2699976,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Xbox,R109747,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 3:50 PM,Events,
